202801690616|1|0|0|1764|0
362925735386|1|0|0|12|0
372965507218|1|0|0|12|0
372965634849|1|0|0|11|0
312893206893|1|0|0|479|0
372962602637|1|0|0|54|0
264531791485|1|0|0|170|0
273813540671|7|0|2|925|0
362925846385|1|0|0|13|0
372965648985|1|0|0|14|0
372965507227|1|0|0|7|0
123992103266|3|0|0|135|0
233471430075|1|0|0|121|0
362889146065|1|0|0|117|0
233505347066|1|0|0|15|0
362924963017|1|0|0|14|0
372964786348|1|0|0|13|0
372962603130|3|0|0|58|0
123992103168|3|0|0|179|0
362923071555|1|0|0|31|0
324074500866|1|0|0|63|0
113992389141|3|0|0|128|0
113992391838|8|0|0|120|0
233496817997|1|0|0|78|0
273813540685|1|0|0|493|0
372922396955|1|0|0|175|0
223749814533|15|0|0|539|0
113992391568|3|0|0|134|0
123992103162|3|0|0|92|0
362882790363|2|0|0|1009|0
123992101167|3|0|0|127|0
113992388634|3|0|0|95|0
312893277953|2|0|1|2167|0
123992102209|3|0|0|133|0
233466883395|1|0|0|244|0
191711103907|296|0|269|126675|0
113992388410|3|0|0|103|0
113992388638|3|0|0|113|0
123992102208|3|0|0|126|0
123992102210|3|0|0|100|0
324077955116|2|0|0|43|0
143437754900|10|0|0|565|0
362924959678|1|0|0|17|0
372962599636|1|0|0|69|0
362923072312|1|0|0|49|0
362924963038|1|0|0|15|0
233466883408|3|0|0|166|0
274146242568|10|0|3|313|0
113992384500|3|0|0|239|0
293379023289|1|0|0|819|0
193347780942|1|0|0|165|0
362895510669|1|0|0|219|0
254222547802|3|0|0|260|0
362925927033|1|0|0|28|0
372838031382|1|0|0|246|0
123992101762|3|0|0|109|0
123563603020|192|0|146|58335|0
362924962943|1|0|0|19|0
362925735439|1|0|0|14|0
113992391615|3|0|0|124|0
113992388981|3|0|0|87|0
362924962914|1|0|0|10|0
123992100927|3|0|0|113|0
123992101759|3|0|0|110|0
123992103528|3|0|0|192|0
312952734038|3|0|0|169|0
123992103616|3|0|0|141|0
183951163733|4|0|0|1160|0
273813540704|4|0|0|1193|0
123827914849|45|0|16|3741|0
312668776914|4|0|3|902|0
254221372639|3|0|0|256|0
273813540708|2|0|0|729|0
124066940476|2|0|0|110|0
264311052434|3|0|0|289|0
312893164808|1|0|0|304|0
123317413836|3|0|1|3743|0
264312412462|3|0|0|397|0
123992098211|3|0|0|109|0
123992101166|3|0|0|138|0
123842191371|2|0|0|892|0
123842189168|5|0|4|2562|0
264575185166|3|0|0|22|0
122893925677|9|0|8|19511|0
264309725832|3|0|0|235|0
254452417428|3|0|0|500|0
123280666869|6|0|4|7232|0
254433010287|3|0|0|478|0
254433008989|3|0|0|690|0
264565855890|3|0|0|86|0
264312421983|3|0|0|574|0
123202267981|6|0|4|3491|0
254452419346|3|0|0|629|0
133092691424|1|0|0|1577|0
264575040700|3|0|0|388|0
143493290069|4|0|0|3241|0
143502306134|3|0|1|1633|0
273955386209|4|0|0|105|0
143493292382|3|0|2|2577|0
143493296877|1|0|0|1154|0
223897088554|1|0|0|102|0
223687710393|2|0|1|215|0
264483214095|1|0|0|185|0
264489296818|1|0|0|231|0
264517067034|1|0|0|492|0
303434209693|1|0|0|124|0
223750883724|1|0|0|200|0
143494478672|2|0|0|1450|0
223750883575|1|0|0|319|0
283700514683|1|0|0|126|0
223759136941|1|0|0|315|0
273561462030|20|0|5|5008|0
264483219040|1|0|0|256|0
223687714668|1|0|0|542|0
283629526044|1|0|0|241|0
264489296816|1|0|0|231|0
264533985211|1|0|0|339|0
303434203388|1|0|0|256|0
113992389146|3|0|0|113|0
263896428553|1|0|0|3554|0
264483219106|1|0|0|338|0
303434201219|1|0|0|305|0
303434197762|1|0|0|208|0
283594683672|1|0|0|2195|0
303434206370|1|0|0|126|0
303434202892|1|0|0|47|0
303497143327|1|0|0|56|0
153839223792|1|15|0|448|0
302693322344|1|0|0|1948|0
303484252380|5|0|2|665|0
183896117368|2|0|1|1458|0
132661369874|1|0|0|3154|0
202914289853|1|0|0|53|0
273825424527|1|0|0|1902|0
172961987046|1|0|0|1514|0
302387505317|1|0|0|10245|0
323924854425|1|0|0|493|0
184043964531|1|0|0|58|0
254299286059|2|0|1|103|0
143359151729|11|0|1|811|0
133002126736|1|0|0|401|0
133103165843|7|0|0|155|0
133104217618|5|0|0|225|0
254332063692|6|0|0|94|0
254299286037|2|0|1|65|0
142988162426|1|0|0|307|0
143272702464|19|0|0|204|0
132013115487|1|0|0|1499|0
132129545991|2|0|0|1488|0
172807705687|4|0|0|7777|0
172156437776|6|0|0|2344|0
143272702438|30|0|0|398|0
132417432412|1|0|0|1153|0
132401658191|3|0|0|969|0
133149568349|1|0|0|53|0
143332478065|8|0|0|105|0
133104217590|1|0|0|334|0
133307227437|2|0|0|78|0
132832398619|3|0|0|698|0
132829639927|6|0|0|266|0
223923292667|3|0|0|9|0
223923292582|2|0|0|9|0
324080292831|4|0|0|7|0
223927758572|3|0|0|2|0
324080292957|2|0|0|11|0
333351757505|16|0|2|1643|0
372965899783|20|0|0|3|0
173673892924|7|0|0|599|0
174197949012|1|0|0|8|0
174197948594|1|0|0|9|0
124091956063|1|0|0|8|0
124091956077|1|0|0|7|0
174197948554|1|0|0|6|0
124091975119|2|0|0|11|0
324081986506|2|0|0|5|0
124091975428|3|0|0|7|0
174197948642|1|0|0|8|0
223925120666|2|0|0|8|0
174197948634|1|0|0|6|0
323915285740|2|0|0|55|0
264489481733|2|0|1|1129|0
174197997533|1|0|0|8|0
124091956062|1|0|0|10|0
293374025240|2|0|0|38|0
172958239874|1|0|0|405|0
132417432311|1|0|0|1011|0
174197997563|2|0|0|9|0
124091975101|2|0|0|10|0
174197948576|1|0|0|9|0
324079483598|2|0|0|8|0
324081003347|4|0|0|9|0
174197948557|1|0|0|11|0
223922371151|8|0|0|8|0
174197948396|1|0|0|9|0
174197948414|1|0|0|7|0
174197948436|1|0|0|8|0
324081081105|2|0|0|9|0
174197948467|2|0|0|7|0
223874679021|2|0|0|24|0
324080302177|8|0|0|9|0
324025757132|2|0|0|23|0
124091975203|1|0|0|7|0
323992003202|4|0|0|34|0
223915652863|5|0|0|12|0
124084160922|2|0|0|19|0
223823821209|5|0|0|33|0
174197948308|1|0|0|7|0
174197948404|1|0|0|9|0
324080197720|4|0|0|8|0
223811107340|1|0|0|82|0
223788190100|5|0|0|74|0
223909235499|6|0|0|12|0
124091955985|1|0|0|8|0
372928883442|12|0|0|28|0
372922524923|4|0|0|23|0
124071845703|2|0|0|10|0
174181408859|3|0|0|12|0
174197948440|1|0|0|8|0
143317582675|6|0|0|1907|0
324063443545|2|0|0|29|0
324056345730|6|0|0|20|0
174197948316|1|0|0|9|0
184186959505|1|0|0|0|0
324058683218|1|0|0|13|0
124091955954|1|0|0|6|0
223768345447|3|0|0|36|0
174197948560|1|0|0|8|0
123973661243|2|0|0|29|0
324057008331|4|0|0|19|0
223788190255|8|0|0|18|0
174181409021|2|0|0|8|0
124071845633|2|0|0|13|0
324053280415|2|0|0|17|0
174091340440|1|0|0|28|0
391835038185|6|0|5|7280|0
324037773303|1|0|0|15|0
223884199992|3|0|0|11|0
124071845530|1|0|0|13|0
124071845747|1|0|0|9|0
303311115550|3|0|0|474|0
124071845709|3|0|0|10|0
174181409154|2|0|0|11|0
383378416178|30|0|0|28|0
223884022467|3|0|0|16|0
324080274518|4|0|0|9|0
223884199998|6|0|0|16|0
174095448902|2|0|0|46|0
124071845787|3|0|0|8|0
223877818112|6|0|0|16|0
223788190126|4|0|0|33|0
324014584228|4|0|0|26|0
223788190143|2|0|0|44|0
223788190271|4|0|0|18|0
324023158175|6|0|0|22|0
264489484258|10|0|0|2161|0
232655437546|6|0|0|479|0
323974104294|2|0|0|31|0
223768345353|2|0|0|36|0
223788190098|4|0|0|27|0
223788190134|4|0|0|23|0
223873202171|5|0|0|20|0
324007456749|6|0|0|21|0
303409109580|1|0|0|11|0
323992003336|6|0|0|39|0
223818717111|4|0|0|24|0
324007456678|8|0|0|19|0
323992003255|4|0|0|22|0
223807342329|1|0|0|38|0
323992003225|4|0|0|30|0
223788190281|3|0|0|25|0
223807239478|4|0|0|23|0
174181409052|2|0|0|11|0
293384638909|1|0|0|17|0
223733829956|2|0|0|38|0
174158110562|3|0|0|21|0
174197948592|1|0|0|9|0
143186759751|1|0|0|2831|0
174175113998|6|0|0|16|0
264195098690|8|0|0|57|0
303400743942|2|0|0|25|0
223805488483|2|0|0|32|0
324026549667|2|0|0|25|0
223884078936|2|0|0|18|0
223808875004|6|0|0|19|0
324072238254|6|0|0|11|0
223788190246|2|0|0|38|0
324007456694|2|0|0|30|0
123948057279|3|0|0|62|0
123948068365|3|0|0|32|0
174080594995|3|0|0|38|0
174115629445|3|0|0|27|0
223766691739|2|0|0|25|0
174086477260|2|0|0|42|0
223909235481|3|0|0|8|0
124012731654|3|0|0|23|0
124012731639|2|0|0|22|0
174124176798|3|0|0|22|0
123998659126|3|0|0|29|0
324027511869|2|0|0|22|0
124012731523|1|0|0|22|0
174127045984|1|0|0|26|0
123963986778|2|0|0|39|0
312813038377|10|0|0|327|0
324023151435|6|0|0|30|0
174127046099|2|0|0|23|0
123948068500|2|0|0|99|0
312735181212|24|0|0|771|0
174124176799|2|0|0|26|0
264195098627|5|0|0|103|0
264195098668|6|0|0|176|0
174146109116|3|0|0|23|0
233196649972|5|0|0|130|0
123948068389|7|0|0|35|0
124003790517|3|0|0|20|0
323968405782|1|0|0|38|0
132401066535|5|0|2|5131|0
312642181512|37|0|0|525|0
182361005352|1|0|0|1330|0
392308906912|49|0|0|537|0
233295121221|1|0|0|56|0
274246141380|10|0|2|1344|0
133102802100|6|0|1|3312|0
143541106434|1|0|0|11|0
293091977549|4|0|0|317|0
174123188345|2|0|0|24|0
392492828743|10|0|0|325|0
153790522364|3|0|0|1231|0
391835045462|6|0|2|3840|0
293377232731|2|0|0|16|0
402035284674|4|0|0|503|0
174197948353|1|0|0|8|0
392492876770|10|0|0|318|0
392294708475|10|0|0|898|0
223886807074|4|0|0|13|0
303156494666|6|0|2|1267|0
223923125275|2|0|0|9|0
333351757523|3|0|0|779|0
392492877515|5|0|0|306|0
273625528482|10|0|2|6469|0
272790098626|14|0|6|18003|0
303418834625|12|0|0|1175|0
272598896657|13|0|4|4910|0
323755043497|1|0|0|1851|0
163898539177|3|0|0|418|0
264566506133|5|0|0|199|0
223522639492|1|0|0|452|0
162334045405|25|0|0|2188|0
143484956036|10|0|0|297|0
223811149565|6|0|0|1339|0
272645595658|10|0|2|1386|0
233386278056|100|0|0|545|0
254452215874|25|0|0|234|0
264565631149|6|0|1|201|0
323810980447|1|0|0|338|0
283302170295|2568|0|0|2236|0
223469568329|6|0|0|743|0
223476006983|7|0|0|589|0
143305806597|2|0|0|321|0
174201067216|10|0|0|13|0
223542366293|1|0|0|610|0
223476006963|1|0|0|665|0
303421522336|7|0|3|3258|0
372962602637|1|0|0|54|0
372661591899|8|0|2|4121|0
303421522323|9|0|0|580|0
372962599636|1|0|0|69|0
193315086237|1|0|0|180|0
333504981317|495|0|0|54|0
193312097670|11|0|0|205|0
333440213970|496|0|1|92|0
362895510669|1|0|0|219|0
333402959417|495|0|0|115|0
362889170623|1|0|0|331|0
333505201887|495|0|0|42|0
372961172340|5|0|0|91|0
143536061506|6|0|0|79|0
193336078918|3|0|0|367|0
372962603130|3|0|0|58|0
332667297132|71|0|30|27218|0
233506192377|1|0|0|13|0
233506192426|1|0|0|14|0
233506192454|1|0|0|13|0
362925826457|1|0|0|11|0
362925826598|1|0|0|16|0
273955386140|4|0|0|174|0
333457910933|495|0|0|81|0
233506270576|1|0|0|14|0
233506081528|1|0|0|8|0
233506086668|1|0|0|10|0
233506118986|1|0|0|10|0
362925757030|1|0|0|18|0
233506119125|1|0|0|14|0
233506193796|1|0|0|12|0
372958821308|1|4|0|487|0
362925734705|1|0|0|11|0
362925738841|1|0|0|10|0
362925927033|1|0|0|28|0
362925738921|1|0|0|10|0
362925828306|1|0|0|11|0
143493290069|4|0|0|3241|0
372965551764|1|0|0|15|0
372965551828|1|0|0|11|0
333440384752|495|0|0|47|0
362925734706|1|0|0|12|0
293379023289|1|0|0|819|0
362925738906|1|0|0|10|0
264517067034|1|0|0|492|0
372965634849|1|0|0|11|0
233505347066|1|0|0|15|0
362923071555|1|0|0|31|0
362924959678|1|0|0|17|0
362924963017|1|0|0|14|0
362924963038|1|0|0|15|0
143493296877|1|0|0|1154|0
372964786348|1|0|0|13|0
362925735386|1|0|0|12|0
233471430075|1|0|0|121|0
372965507218|1|0|0|12|0
362925884600|1|0|0|12|0
372961415958|1|0|0|67|0
362889146065|1|0|0|117|0
233506119072|1|0|0|13|0
362925738875|1|0|0|10|0
362925828250|1|0|0|14|0
362923072312|1|0|0|49|0
372965507227|1|0|0|7|0
283774386285|2|0|0|110|0
362925846385|1|0|0|13|0
372965648985|1|0|0|14|0
273561462030|20|0|5|5008|0
312893277953|2|0|1|2167|0
362883717869|1|0|0|129|0
362924962914|1|0|0|10|0
362889188904|2|0|0|154|0
183951163733|4|0|0|1160|0
362924962943|1|0|0|19|0
233466212964|1|0|0|210|0
123842191371|2|0|0|892|0
323853440296|37|0|19|14485|0
283594683672|1|0|0|2195|0
264531791485|1|0|0|170|0
372838031382|1|0|0|246|0
263896428553|1|0|0|3554|0
143437125261|10|0|1|825|0
143437754900|10|0|0|565|0
372871413341|1|0|0|170|0
133092691424|1|0|0|1577|0
